seqnames,strand,transcript_id,start,end,prime5,prime3,exon_number,exon_count,start.transcript,end.transcript
LT934125.1,+,42728,119086,119440,119086,119440,1,1,119086,119440
LT934125.1,+,42729,74830,75652,74830,75652,1,1,74830,75652
LT934125.1,+,4273,125153,126151,125153,126151,1,1,125153,126151
LT934125.1,+,42730,59318,60251,59318,60251,1,1,59318,60251
LT934125.1,+,42732,119759,120477,119759,120477,1,1,119759,120477
LT934125.1,+,42735,65821,70521,65821,70521,1,1,65821,70521
LT934125.1,+,42736,119208,120477,119208,120477,1,1,119208,120477
LT934125.1,+,42739,10219,10407,10219,10407,1,1,10219,10407
LT934125.1,+,4274,119761,120415,119761,120415,1,1,119761,120415
LT934125.1,+,42741,14664,16224,14664,16224,1,1,14664,16224
LT934125.1,+,42742,46488,49647,46488,49647,1,1,46488,49647
LT934125.1,+,42743,9281,10360,9281,10360,1,1,9281,10360
LT934125.1,+,42746,54387,55158,54387,55158,1,1,54387,55158
LT934125.1,+,42747,44822,46034,44822,46034,1,1,44822,46034
LT934125.1,+,42748,122211,122912,122211,122912,1,1,122211,122912
LT934125.1,+,4275,32050,32405,32050,32405,1,1,32050,32405
LT934125.1,+,42751,68690,70521,68690,70521,1,1,68690,70521
LT934125.1,+,42752,54386,55120,54386,55120,1,1,54386,55120
LT934125.1,+,42753,53005,55161,53005,55161,1,1,53005,55161
LT934125.1,+,42755,79663,79996,79663,79996,1,1,79663,79996
LT934125.1,+,42756,118079,120474,118079,120474,1,1,118079,120474
LT934125.1,+,42758,8903,10431,8903,10431,1,1,8903,10431
LT934125.1,+,4276,118937,120477,118937,120477,1,1,118937,120477
LT934125.1,+,42760,47328,49644,47328,49644,1,1,47328,49644
LT934125.1,+,42762,14946,16210,14946,16210,1,1,14946,16210
LT934125.1,+,42763,89361,91536,89361,91536,1,1,89361,91536
LT934125.1,+,42764,119926,120477,119926,120477,1,1,119926,120477
LT934125.1,+,42767,51313,52435,51313,52435,1,1,51313,52435
LT934125.1,+,42769,14605,16224,14605,16224,1,1,14605,16224
LT934125.1,+,42771,7286,8526,7286,8526,1,1,7286,8526
LT934125.1,+,42772,123466,126151,123466,126151,1,1,123466,126151
LT934125.1,+,42773,52659,53598,52659,53598,1,1,52659,53598
LT934125.1,+,42774,119680,120472,119680,120472,1,1,119680,120472
LT934125.1,+,42776,1327,2273,1327,2273,1,1,1327,2273
LT934125.1,+,42777,32101,32408,32101,32408,1,1,32101,32408
LT934125.1,+,42779,59498,60251,59498,60251,1,1,59498,60251
LT934125.1,+,4278,53438,55161,53438,55161,1,1,53438,55161
LT934125.1,+,42781,79537,79991,79537,79991,1,1,79537,79991
LT934125.1,+,42782,120500,122907,120500,122907,1,1,120500,122907
LT934125.1,+,42784,69498,70521,69498,70521,1,1,69498,70521
LT934125.1,+,42785,13282,16211,13282,16211,1,1,13282,16211
LT934125.1,+,42786,61794,62333,61794,62333,1,1,61794,62333
LT934125.1,+,42787,59166,60249,59166,60249,1,1,59166,60249
LT934125.1,+,42788,1634,2270,1634,2270,1,1,1634,2270
LT934125.1,+,42789,118710,120477,118710,120477,1,1,118710,120477
LT934125.1,+,4279,85456,86167,85456,86167,1,1,85456,86167
LT934125.1,+,42790,68661,70513,68661,70513,1,1,68661,70513
LT934125.1,+,42792,120033,120474,120033,120474,1,1,120033,120474
LT934125.1,+,42793,45552,46025,45552,46025,1,1,45552,46025
LT934125.1,+,42795,68850,70506,68850,70506,1,1,68850,70506
LT934125.1,+,42796,124899,126151,124899,126151,1,1,124899,126151
LT934125.1,+,42797,53183,53594,53183,53594,1,1,53183,53594
LT934125.1,+,42798,9134,10425,9134,10425,1,1,9134,10425
LT934125.1,+,42799,59217,60251,59217,60251,1,1,59217,60251
LT934125.1,+,428,51246,52435,51246,52435,1,1,51246,52435
LT934125.1,+,4280,123438,125215,123438,125215,1,1,123438,125215
LT934125.1,+,42802,122170,122915,122170,122915,1,1,122170,122915
LT934125.1,+,42803,52119,52435,52119,52435,1,1,52119,52435
LT934125.1,+,42805,122584,122915,122584,122915,1,1,122584,122915
LT934125.1,+,42806,15655,16209,15655,16209,1,1,15655,16209
LT934125.1,+,42808,123588,125222,123588,125222,1,1,123588,125222
LT934125.1,+,42809,66494,70521,66494,70521,1,1,66494,70521
LT934125.1,+,4281,68098,70521,68098,70521,1,1,68098,70521
LT934125.1,+,42810,122532,122908,122532,122908,1,1,122532,122908
LT934125.1,+,42812,31919,32389,31919,32389,1,1,31919,32389
LT934125.1,+,42813,78048,78827,78048,78827,1,1,78048,78827
LT934125.1,+,42814,79514,79998,79514,79998,1,1,79514,79998
LT934125.1,+,42816,52052,52435,52052,52435,1,1,52052,52435
LT934125.1,+,4282,52991,55161,52991,55161,1,1,52991,55161
LT934125.1,+,42821,119077,120474,119077,120474,1,1,119077,120474
LT934125.1,+,42823,75253,75650,75253,75650,1,1,75253,75650
LT934125.1,+,42824,75444,75652,75444,75652,1,1,75444,75652
LT934125.1,+,42825,69258,70521,69258,70521,1,1,69258,70521
LT934125.1,+,42827,119452,120472,119452,120472,1,1,119452,120472
LT934125.1,+,42828,121801,122917,121801,122917,1,1,121801,122917
LT934125.1,+,42829,71316,71544,71316,71544,1,1,71316,71544
LT934125.1,+,42830,21484,25264,21484,25264,1,1,21484,25264
LT934125.1,+,42831,85009,86167,85009,86167,1,1,85009,86167
LT934125.1,+,42832,31320,32241,31320,32241,1,1,31320,32241
LT934125.1,+,42833,9861,10424,9861,10424,1,1,9861,10424
LT934125.1,+,42834,118894,120426,118894,120426,1,1,118894,120426
LT934125.1,+,42835,60257,62338,60257,62338,1,1,60257,62338
LT934125.1,+,42836,1584,2273,1584,2273,1,1,1584,2273
LT934125.1,+,42837,52162,52435,52162,52435,1,1,52162,52435
LT934125.1,+,42838,68870,70521,68870,70521,1,1,68870,70521
LT934125.1,+,42840,70562,71528,70562,71528,1,1,70562,71528
LT934125.1,+,42842,118360,120472,118360,120472,1,1,118360,120472
LT934125.1,+,42844,71096,71529,71096,71529,1,1,71096,71529
LT934125.1,+,42845,53024,53604,53024,53604,1,1,53024,53604
LT934125.1,+,42846,125339,126125,125339,126125,1,1,125339,126125
LT934125.1,+,42847,69940,71532,69940,71532,1,1,69940,71532
LT934125.1,+,42848,15518,16212,15518,16212,1,1,15518,16212
LT934125.1,+,42849,60282,60581,60282,60581,1,1,60282,60581
LT934125.1,+,4285,15839,16211,15839,16211,1,1,15839,16211
LT934125.1,+,42852,122990,124375,122990,124375,1,1,122990,124375
LT934125.1,+,42853,121995,122912,121995,122912,1,1,121995,122912
LT934125.1,+,42854,32194,32415,32194,32415,1,1,32194,32415
LT934125.1,+,42855,44821,45673,44821,45673,1,1,44821,45673
LT934125.1,+,42856,70639,71529,70639,71529,1,1,70639,71529
LT934125.1,+,42857,52658,53598,52658,53598,1,1,52658,53598
LT934125.1,+,4286,125374,126129,125374,126129,1,1,125374,126129
LT934125.1,+,42860,52079,52439,52079,52439,1,1,52079,52439
LT934125.1,+,42861,28749,32415,28749,32415,1,1,28749,32415
LT934125.1,+,42862,69671,70391,69671,70391,1,1,69671,70391
LT934125.1,+,42864,59056,60234,59056,60234,1,1,59056,60234
LT934125.1,+,42865,69733,70521,69733,70521,1,1,69733,70521
LT934125.1,+,42866,78915,79996,78915,79996,1,1,78915,79996
LT934125.1,+,42870,44841,46025,44841,46025,1,1,44841,46025
LT934125.1,+,42872,122414,122916,122414,122916,1,1,122414,122916
LT934125.1,+,42876,122250,122912,122250,122912,1,1,122250,122912
LT934125.1,+,42877,1355,2273,1355,2273,1,1,1355,2273
LT934125.1,+,42879,52744,53604,52744,53604,1,1,52744,53604
LT934125.1,+,42880,71092,71530,71092,71530,1,1,71092,71530
LT934125.1,+,42881,9963,10426,9963,10426,1,1,9963,10426
LT934125.1,+,42883,31625,32408,31625,32408,1,1,31625,32408
LT934125.1,+,42885,124817,125147,124817,125147,1,1,124817,125147
LT934125.1,+,42886,54740,55161,54740,55161,1,1,54740,55161
LT934125.1,+,42887,32041,32408,32041,32408,1,1,32041,32408
LT934125.1,+,42888,31472,32394,31472,32394,1,1,31472,32394
LT934125.1,+,42889,70333,70510,70333,70510,1,1,70333,70510
LT934125.1,+,4289,48892,49647,48892,49647,1,1,48892,49647
LT934125.1,+,42890,51808,53604,51808,53604,1,1,51808,53604
LT934125.1,+,42891,15925,16211,15925,16211,1,1,15925,16211
LT934125.1,+,42892,45304,45999,45304,45999,1,1,45304,45999
LT934125.1,+,42893,31353,32389,31353,32389,1,1,31353,32389
LT934125.1,+,42894,66348,71541,66348,71541,1,1,66348,71541
LT934125.1,+,42897,71131,71527,71131,71527,1,1,71131,71527
LT934125.1,+,42898,66780,70521,66780,70521,1,1,66780,70521
LT934125.1,+,429,13670,16018,13670,16018,1,1,13670,16018
LT934125.1,+,4290,123888,125175,123888,125175,1,1,123888,125175
LT934125.1,+,42900,1729,2273,1729,2273,1,1,1729,2273
LT934125.1,+,42903,67937,70521,67937,70521,1,1,67937,70521
LT934125.1,+,42904,32146,32414,32146,32414,1,1,32146,32414
LT934125.1,+,42906,53678,54735,53678,54735,1,1,53678,54735
LT934125.1,+,42909,26868,28632,26868,28632,1,1,26868,28632
LT934125.1,+,4291,120568,122908,120568,122908,1,1,120568,122908
LT934125.1,+,42910,68112,70512,68112,70512,1,1,68112,70512
LT934125.1,+,42911,51330,52437,51330,52437,1,1,51330,52437
LT934125.1,+,42917,70495,71541,70495,71541,1,1,70495,71541
LT934125.1,+,42918,85992,86167,85992,86167,1,1,85992,86167
LT934125.1,+,42919,51987,52435,51987,52435,1,1,51987,52435
LT934125.1,+,4292,73567,75652,73567,75652,1,1,73567,75652
LT934125.1,+,42921,15403,16091,15403,16091,1,1,15403,16091
LT934125.1,+,42922,52607,53604,52607,53604,1,1,52607,53604
LT934125.1,+,42923,78442,79996,78442,79996,1,1,78442,79996
LT934125.1,+,42925,119479,120472,119479,120472,1,1,119479,120472
LT934125.1,+,42926,32045,32413,32045,32413,1,1,32045,32413
LT934125.1,+,42928,51379,52426,51379,52426,1,1,51379,52426
LT934125.1,+,42929,119494,120477,119494,120477,1,1,119494,120477
LT934125.1,+,42930,74520,75648,74520,75648,1,1,74520,75648
LT934125.1,+,42931,119353,120474,119353,120474,1,1,119353,120474
LT934125.1,+,42932,66693,70518,66693,70518,1,1,66693,70518
LT934125.1,+,42933,119509,120464,119509,120464,1,1,119509,120464
LT934125.1,+,42935,118897,120474,118897,120474,1,1,118897,120474
LT934125.1,+,42936,74386,75650,74386,75650,1,1,74386,75650
LT934125.1,+,42938,69926,70506,69926,70506,1,1,69926,70506
LT934125.1,+,42939,53674,54936,53674,54936,1,1,53674,54936
LT934125.1,+,42940,119743,120474,119743,120474,1,1,119743,120474
LT934125.1,+,42941,119608,120477,119608,120477,1,1,119608,120477
LT934125.1,+,42943,79744,79996,79744,79996,1,1,79744,79996
LT934125.1,+,42944,46293,49517,46293,49517,1,1,46293,49517
LT934125.1,+,42947,54415,55156,54415,55156,1,1,54415,55156
LT934125.1,+,42948,59324,60251,59324,60251,1,1,59324,60251
LT934125.1,+,42949,52881,53604,52881,53604,1,1,52881,53604
LT934125.1,+,42950,69379,70521,69379,70521,1,1,69379,70521
LT934125.1,+,42951,66356,70521,66356,70521,1,1,66356,70521
LT934125.1,+,42952,70318,70515,70318,70515,1,1,70318,70515
LT934125.1,+,42954,70499,71541,70499,71541,1,1,70499,71541
LT934125.1,+,42959,44827,45112,44827,45112,1,1,44827,45112
LT934125.1,+,4296,122359,122908,122359,122908,1,1,122359,122908
LT934125.1,+,42961,69184,71544,69184,71544,1,1,69184,71544
LT934125.1,+,42962,31286,32317,31286,32317,1,1,31286,32317
LT934125.1,+,42963,69048,70513,69048,70513,1,1,69048,70513
LT934125.1,+,42967,124771,125219,124771,125219,1,1,124771,125219
LT934125.1,+,42971,46209,49647,46209,49647,1,1,46209,49647
LT934125.1,+,42973,48244,49647,48244,49647,1,1,48244,49647
LT934125.1,+,42974,9670,10405,9670,10405,1,1,9670,10405
LT934125.1,+,42976,1003,2270,1003,2270,1,1,1003,2270
LT934125.1,+,42977,70856,71531,70856,71531,1,1,70856,71531
LT934125.1,+,42978,119631,120469,119631,120469,1,1,119631,120469
LT934125.1,+,42979,68897,70520,68897,70520,1,1,68897,70520
LT934125.1,+,4298,51259,52437,51259,52437,1,1,51259,52437
LT934125.1,+,42981,122725,122915,122725,122915,1,1,122725,122915
LT934125.1,+,42982,75130,75652,75130,75652,1,1,75130,75652
LT934125.1,+,42983,54940,55161,54940,55161,1,1,54940,55161
LT934125.1,+,42984,49018,49647,49018,49647,1,1,49018,49647
LT934125.1,+,42987,60763,62340,60763,62340,1,1,60763,62340
LT934125.1,+,42988,829,2275,829,2275,1,1,829,2275
LT934125.1,+,42989,31699,32409,31699,32409,1,1,31699,32409
LT934125.1,+,4299,32179,32415,32179,32415,1,1,32179,32415
LT934125.1,+,42991,15803,16210,15803,16210,1,1,15803,16210
LT934125.1,+,42992,48400,49635,48400,49635,1,1,48400,49635
LT934125.1,+,42993,66349,70511,66349,70511,1,1,66349,70511
LT934125.1,+,42995,67173,70521,67173,70521,1,1,67173,70521
LT934125.1,+,42997,1815,2275,1815,2275,1,1,1815,2275
LT934125.1,+,42998,14828,16224,14828,16224,1,1,14828,16224
LT934125.1,+,42999,48729,49647,48729,49647,1,1,48729,49647
LT934125.1,+,4300,75235,75651,75235,75651,1,1,75235,75651
LT934125.1,+,43000,15248,16208,15248,16208,1,1,15248,16208
LT934125.1,+,43001,9847,10420,9847,10420,1,1,9847,10420
LT934125.1,+,43003,7606,8520,7606,8520,1,1,7606,8520
LT934125.1,+,43004,58023,60251,58023,60251,1,1,58023,60251
LT934125.1,+,43005,119227,120474,119227,120474,1,1,119227,120474
LT934125.1,+,43006,68068,70513,68068,70513,1,1,68068,70513
LT934125.1,+,43009,124647,125230,124647,125230,1,1,124647,125230
LT934125.1,+,4301,70539,71529,70539,71529,1,1,70539,71529
LT934125.1,+,43011,15783,16212,15783,16212,1,1,15783,16212
LT934125.1,+,43013,14297,16224,14297,16224,1,1,14297,16224
LT934125.1,+,43014,9129,9462,9129,9462,1,1,9129,9462
LT934125.1,+,43016,59758,60251,59758,60251,1,1,59758,60251
LT934125.1,+,43017,68348,70521,68348,70521,1,1,68348,70521
LT934125.1,+,43018,54832,55160,54832,55160,1,1,54832,55160
LT934125.1,+,43020,125101,125225,125101,125225,1,1,125101,125225
LT934125.1,+,43021,124287,125230,124287,125230,1,1,124287,125230
LT934125.1,+,43022,75512,75651,75512,75651,1,1,75512,75651
LT934125.1,+,43023,118885,120253,118885,120253,1,1,118885,120253
LT934125.1,+,43026,46554,49647,46554,49647,1,1,46554,49647
LT934125.1,+,43027,74068,75650,74068,75650,1,1,74068,75650
LT934125.1,+,43028,53708,55161,53708,55161,1,1,53708,55161
LT934125.1,+,43029,46248,49622,46248,49622,1,1,46248,49622
LT934125.1,+,43030,15248,16224,15248,16224,1,1,15248,16224
LT934125.1,+,43031,124033,126134,124033,126134,1,1,124033,126134
LT934125.1,+,43032,79504,79996,79504,79996,1,1,79504,79996
LT934125.1,+,43033,53767,55161,53767,55161,1,1,53767,55161
LT934125.1,+,43035,125371,126148,125371,126148,1,1,125371,126148
LT934125.1,+,43036,48715,49647,48715,49647,1,1,48715,49647
LT934125.1,+,43039,119822,120474,119822,120474,1,1,119822,120474
LT934125.1,+,4304,69463,71529,69463,71529,1,1,69463,71529
LT934125.1,+,43041,122097,122915,122097,122915,1,1,122097,122915
LT934125.1,+,43042,53122,53158,53122,53158,1,2,53122,55161
LT934125.1,+,43042,54208,55161,54208,55161,2,2,53122,55161
LT934125.1,+,43043,52586,53597,52586,53597,1,1,52586,53597
LT934125.1,+,43045,9526,10426,9526,10426,1,1,9526,10426
LT934125.1,+,43046,118157,120477,118157,120477,1,1,118157,120477
LT934125.1,+,43048,78052,79989,78052,79989,1,1,78052,79989
LT934125.1,+,4305,124737,125153,124737,125153,1,1,124737,125153
LT934125.1,+,43051,88899,91559,88899,91559,1,1,88899,91559
LT934125.1,+,43053,120204,120471,120204,120471,1,1,120204,120471
LT934125.1,+,43054,70660,71531,70660,71531,1,1,70660,71531
LT934125.1,+,43056,48768,49632,48768,49632,1,1,48768,49632
LT934125.1,+,43057,61382,62338,61382,62338,1,1,61382,62338
LT934125.1,+,43058,10206,10430,10206,10430,1,1,10206,10430
LT934125.1,+,4306,7611,8523,7611,8523,1,1,7611,8523
LT934125.1,+,43060,120224,120469,120224,120469,1,1,120224,120469
LT934125.1,+,43063,74475,75650,74475,75650,1,1,74475,75650
LT934125.1,+,43065,125327,126146,125327,126146,1,1,125327,126146
LT934125.1,+,43067,125706,126151,125706,126151,1,1,125706,126151
LT934125.1,+,43068,121798,122907,121798,122907,1,1,121798,122907
LT934125.1,+,43069,45884,49647,45884,49647,1,1,45884,49647
LT934125.1,+,4307,79488,79996,79488,79996,1,1,79488,79996
LT934125.1,+,43070,78849,79991,78849,79991,1,1,78849,79991
LT934125.1,+,43071,51900,52434,51900,52434,1,1,51900,52434
LT934125.1,+,43072,121936,122915,121936,122915,1,1,121936,122915
LT934125.1,+,43073,31916,32413,31916,32413,1,1,31916,32413
LT934125.1,+,43076,14920,16224,14920,16224,1,1,14920,16224
LT934125.1,+,43077,15401,16212,15401,16212,1,1,15401,16212
LT934125.1,+,43078,69271,70521,69271,70521,1,1,69271,70521
LT934125.1,+,43079,68593,70521,68593,70521,1,1,68593,70521
LT934125.1,+,43081,53084,53602,53084,53602,1,1,53084,53602
LT934125.1,+,43083,79466,79983,79466,79983,1,1,79466,79983
LT934125.1,+,43084,119542,120477,119542,120477,1,1,119542,120477
LT934125.1,+,43085,68664,70521,68664,70521,1,1,68664,70521
LT934125.1,+,43086,85573,86167,85573,86167,1,1,85573,86167
LT934125.1,+,43087,10128,10426,10128,10426,1,1,10128,10426
LT934125.1,+,43088,69274,71544,69274,71544,1,1,69274,71544
LT934125.1,+,43089,52016,52435,52016,52435,1,1,52016,52435
LT934125.1,+,4309,124951,126151,124951,126151,1,1,124951,126151
LT934125.1,+,43090,119142,120474,119142,120474,1,1,119142,120474
LT934125.1,+,43092,15716,16159,15716,16159,1,1,15716,16159
LT934125.1,+,43095,79778,79996,79778,79996,1,1,79778,79996
LT934125.1,+,43097,53329,53594,53329,53594,1,1,53329,53594
LT934125.1,+,4310,15268,16224,15268,16224,1,1,15268,16224
LT934125.1,+,43100,79732,79996,79732,79996,1,1,79732,79996
LT934125.1,+,43101,9722,10429,9722,10429,1,1,9722,10429
LT934125.1,+,43102,9888,10430,9888,10430,1,1,9888,10430
LT934125.1,+,43103,51714,52435,51714,52435,1,1,51714,52435
LT934125.1,+,43105,15466,16224,15466,16224,1,1,15466,16224
LT934125.1,+,43107,65816,71535,65816,71535,1,1,65816,71535
LT934125.1,+,43109,119797,120471,119797,120471,1,1,119797,120471
LT934125.1,+,4311,1287,2273,1287,2273,1,1,1287,2273
LT934125.1,+,43113,122178,122915,122178,122915,1,1,122178,122915
LT934125.1,+,43116,48638,49622,48638,49622,1,1,48638,49622
LT934125.1,+,43117,15848,16212,15848,16212,1,1,15848,16212
LT934125.1,+,43118,15757,16212,15757,16212,1,1,15757,16212
LT934125.1,+,43119,1612,2271,1612,2271,1,1,1612,2271
LT934125.1,+,43121,31592,32415,31592,32415,1,1,31592,32415
LT934125.1,+,43122,70114,71532,70114,71532,1,1,70114,71532
LT934125.1,+,43123,31151,32415,31151,32415,1,1,31151,32415
LT934125.1,+,43124,31105,32414,31105,32414,1,1,31105,32414
LT934125.1,+,43126,125837,126134,125837,126134,1,1,125837,126134
LT934125.1,+,43128,124824,126132,124824,126132,1,1,124824,126132
LT934125.1,+,43129,124809,126151,124809,126151,1,1,124809,126151
LT934125.1,+,43134,119063,120477,119063,120477,1,1,119063,120477
LT934125.1,+,43135,15607,16219,15607,16219,1,1,15607,16219
LT934125.1,+,43137,125244,126136,125244,126136,1,1,125244,126136
LT934125.1,+,43139,69700,70510,69700,70510,1,1,69700,70510
LT934125.1,+,43141,9737,10431,9737,10431,1,1,9737,10431
LT934125.1,+,43142,32225,32413,32225,32413,1,1,32225,32413
LT934125.1,+,43145,47218,48593,47218,48593,1,1,47218,48593
LT934125.1,+,43147,69329,70521,69329,70521,1,1,69329,70521
LT934125.1,+,43148,126051,126386,126051,126386,1,1,126051,126386
LT934125.1,+,43149,1652,2275,1652,2275,1,1,1652,2275
LT934125.1,+,43153,31115,32372,31115,32372,1,1,31115,32372
LT934125.1,+,43157,27794,28632,27794,28632,1,1,27794,28632
LT934125.1,+,43159,15643,16211,15643,16211,1,1,15643,16211
LT934125.1,+,4316,51883,52437,51883,52437,1,1,51883,52437
LT934125.1,+,43160,69730,70515,69730,70515,1,1,69730,70515
LT934125.1,+,43161,9608,10429,9608,10429,1,1,9608,10429
LT934125.1,+,43162,1388,2160,1388,2160,1,1,1388,2160
LT934125.1,+,43164,15662,16210,15662,16210,1,1,15662,16210
LT934125.1,+,43166,68794,70521,68794,70521,1,1,68794,70521
LT934125.1,+,43167,70643,71537,70643,71537,1,1,70643,71537
LT934125.1,+,43168,32079,32390,32079,32390,1,1,32079,32390
LT934125.1,+,4317,46250,49647,46250,49647,1,1,46250,49647
LT934125.1,+,43171,119279,120477,119279,120477,1,1,119279,120477
LT934125.1,+,43172,122108,122915,122108,122915,1,1,122108,122915
LT934125.1,+,43174,119759,120474,119759,120474,1,1,119759,120474
LT934125.1,+,43179,15637,16209,15637,16209,1,1,15637,16209
LT934125.1,+,43181,68888,70521,68888,70521,1,1,68888,70521
LT934125.1,+,43182,51977,52435,51977,52435,1,1,51977,52435
LT934125.1,+,43184,46896,49647,46896,49647,1,1,46896,49647
LT934125.1,+,43186,9671,10429,9671,10429,1,1,9671,10429
LT934125.1,+,43187,122720,122916,122720,122916,1,1,122720,122916
LT934125.1,+,4319,71403,71530,71403,71530,1,1,71403,71530
LT934125.1,+,43190,72770,75652,72770,75652,1,1,72770,75652
LT934125.1,+,43193,70856,71530,70856,71530,1,1,70856,71530
LT934125.1,+,43196,70776,71544,70776,71544,1,1,70776,71544
LT934125.1,+,43199,9129,10009,9129,10009,1,1,9129,10009
LT934125.1,+,432,48578,49647,48578,49647,1,1,48578,49647
LT934125.1,+,43201,70809,71544,70809,71544,1,1,70809,71544
LT934125.1,+,43202,51941,52434,51941,52434,1,1,51941,52434
LT934125.1,+,43203,75135,75652,75135,75652,1,1,75135,75652
LT934125.1,+,43205,31731,32392,31731,32392,1,1,31731,32392
LT934125.1,+,43206,53408,53598,53408,53598,1,1,53408,53598
LT934125.1,+,43208,77132,78324,77132,78324,1,1,77132,78324
LT934125.1,+,43209,53667,55156,53667,55156,1,1,53667,55156
LT934125.1,+,4321,60269,62338,60269,62338,1,1,60269,62338
LT934125.1,+,43210,59442,62340,59442,62340,1,1,59442,62340
LT934125.1,+,43211,118198,120477,118198,120477,1,1,118198,120477
LT934125.1,+,43215,51264,52437,51264,52437,1,1,51264,52437
LT934125.1,+,43218,69999,70521,69999,70521,1,1,69999,70521
LT934125.1,+,4322,9986,10426,9986,10426,1,1,9986,10426
