gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	y	ymin	ymax
EP0	E	1h	1	PK-15	0.0412698412698413	0.036056560925716	0.873678207046196	0.0412698412698413	0.020452576113327	0.0620871064263556
EP0	E	2.5h	2.5	PC-12	0.0120645694175106	0.00551445928466764	0.4570788309	0.0120645694175106	0.0088807948650725	0.0152483439699487
EP0	E	2h	2	C6	0.0237420938355518	0.0192914056228559	0.812540197864462	0.0237420938355518	0.0101010101010101	0.0373831775700935
EP0	E	2h	2	NRK	0.0126120491974151	0.0128255962912996	1.01693199023743	0.0126120491974151	0.00520718772611575	0.0200169106687144
EP0	E	2h	2	PC-12	0.0187503555949405	0.00775079823822392	0.413368066486981	0.0187503555949405	0.0142754301456675	0.0232252810442136
EP0	E	2h	2	PK-15	0.0452170487852914	0.0327112951343204	0.723428353089709	0.0452170487852914	0.0263311737339502	0.0641029238366326
EP0	E	4h	4	C6	0.00332382794014458	0.00422434810727336	1.27092863509945	0.00332382794014458	0.000884899423259617	0.00576275645702954
EP0	E	4h	4	PC-12	0.00452187428539001	0.000901793226999035	0.199429079643521	0.00452187428539001	0.00400122372302874	0.00504252484775128
EP0	E	4h	4	PK-15	0.0131814565600942	0.00774292355345587	0.58741031525279	0.0131814565600942	0.00871107756219173	0.0176518355579966
EP0	E	6h	6	C6	0.00433414553780869	0.000533510097169316	0.123094642880648	0.00433414553780869	0.0040261233395926	0.00464216773602478
EP0	E	6h	6	PC-12	0.00382253604556975	0.000734051725454976	0.1920326497132	0.00382253604556975	0.00339873108427921	0.00424634100686029
EP0	E	6h	6	PK-15	0.00411630228112117	0.00110592704154092	0.26867002615748	0.00411630228112117	0.00347779500598344	0.00475480955625891
EP0	E	8h	8	C6	0.00298101536368524	0.00100476138156052	0.3370534059638	0.00298101536368524	0.00240091610956993	0.00356111461780055
EP0	E	8h	8	PC-12	0.00238919362779231	0.00160217982757296	0.670594383366671	0.00238919362779231	0.00125628140703518	0.00352210584854945
EP0	E	8h	8	PK-15	0.00338778893432699	0.000712084090666437	0.210191397536959	0.00338778893432699	0.00297666699289508	0.00379891087575891
EP0	E			C6	0			0		
EP0	E			PC-12	0			0		
EP0	E			PK-15	0			0		
IE180	IE	0.5h	0.5	C6				0		
IE180	IE	0.5h	0.5	PC-12	0	0		0	0	0
IE180	IE	1.5h	1.5	PC-12	0	0		0	0	0
IE180	IE	12h	12	C6	0.00012053811168217	5.39903008316889e-05	0.447910624102429	0.00012053811168217	8.93667969633652e-05	0.000151709426400974
IE180	IE	12h	12	PC-12	0	0		0	0	0
IE180	IE	12h	12	PK-15	1.88903021111525e-05	9.82760547023507e-06	0.520246071894903	1.88903021111525e-05	1.32163314474228e-05	2.45642727748821e-05
IE180	IE	1h	1	C6	0	0		0	0	0
IE180	IE	1h	1	NRK	0	0		0	0	0
IE180	IE	1h	1	PC-12	0	0		0	0	0
IE180	IE	1h	1	PK-15	0.0301587301587302	0.0287033989206748	0.951744280001322	0.0301587301587302	0.0135868150652213	0.046730645252239
IE180	IE	2.5h	2.5	PC-12	0	0		0	0	0
IE180	IE	2h	2	C6	0	0		0	0	0
IE180	IE	2h	2	NRK	0	0		0	0	0
IE180	IE	2h	2	PC-12	0	0		0	0	0
IE180	IE	2h	2	PK-15	0.00112994350282486	0.001957119556575	1.73205080756888	0.00112994350282486	2.16840434497101e-19	0.00225988700564972
IE180	IE	4h	4	C6	0	0		0	0	0
IE180	IE	4h	4	PC-12	0	0		0	0	0
IE180	IE	4h	4	PK-15	0	0		0	0	0
IE180	IE	6h	6	C6	0.000139703827884884	0.000241974127908477	1.73205080756888	0.000139703827884884	0	0.000279407655769768
IE180	IE	6h	6	PC-12	0	0		0	0	0
IE180	IE	6h	6	PK-15	3.71749302508187e-05	3.22361572947986e-05	0.867147754610479	3.71749302508187e-05	1.85633761590276e-05	5.57864843426097e-05
IE180	IE	8h	8	C6	0.000102030405060708	0.000176721845481979	1.73205080756888	0.000102030405060708	0	0.000204060810121416
IE180	IE	8h	8	PC-12	4.63434980072296e-05	6.55396034096346e-05	1.4142135623731	4.63434980072296e-05	0	9.26869960144592e-05
IE180	IE	8h	8	PK-15	0.00012984978563477	2.15502212685317e-05	0.165962701926565	0.00012984978563477	0.000117407759584287	0.000142291811685253
IE180	IE			C6	0			0		
IE180	IE			PC-12	0			0		
IE180	IE			PK-15	0			0		
NOIR	E	0.5h	0.5	C6				0		
NOIR	E	0.5h	0.5	PC-12	0	0		0	0	0
NOIR	E	1.5h	1.5	PC-12	0	0		0	0	0
NOIR	E	12h	12	C6	0.000848791257660783	2.25357759733527e-05	0.0265504336548658	0.000848791257660783	0.00083578022133617	0.000861802293985395
NOIR	E	12h	12	PC-12	0.00116293502600444	0.000393986847413509	0.338786637777307	0.00116293502600444	0.000935466613593078	0.0013904034384158
NOIR	E	12h	12	PK-15	0.000934195577145357	0.000281218765676017	0.3010277211281	0.000934195577145357	0.000771833847081134	0.00109655730720958
NOIR	E	1h	1	C6	0	0		0	0	0
NOIR	E	1h	1	NRK	0	0		0	0	0
NOIR	E	1h	1	PC-12	0.0033003300330033	0.00571633929890719	1.73205080756888	0.0033003300330033	0	0.0066006600660066
NOIR	E	1h	1	PK-15	0	0		0	0	0
NOIR	E	2.5h	2.5	PC-12	0.00168007373889727	0.00147762586479197	0.879500602016328	0.00168007373889727	0.00082696604809807	0.00253318142969647
NOIR	E	2h	2	C6	0	0		0	0	0
NOIR	E	2h	2	NRK	0	0		0	0	0
NOIR	E	2h	2	PC-12	0.00169204737732657	0.00293071202634328	1.73205080756888	0.00169204737732657	0	0.00338409475465313
NOIR	E	2h	2	PK-15	0.00190035952747817	0.00173186597843733	0.911335962166885	0.00190035952747817	0.000900466238627027	0.00290025281632932
NOIR	E	4h	4	C6	0	0		0	0	0
NOIR	E	4h	4	PC-12	0.000821009679145454	0.000657834194732056	0.80125023059017	0.000821009679145454	0.000441208929734761	0.00120081042855615
NOIR	E	4h	4	PK-15	0.00235007147606743	0.000958815070506848	0.407994003702097	0.00235007147606743	0.00179649933700723	0.00290364361512763
NOIR	E	6h	6	C6	0.000994467547881935	0.000336245066224902	0.338115675007247	0.000994467547881935	0.000800336368383304	0.00118859872738057
NOIR	E	6h	6	PC-12	0.00086679382865973	0.000393015058970984	0.453412387094033	0.00086679382865973	0.000639886478567256	0.0010937011787522
NOIR	E	6h	6	PK-15	0.00219386407140118	0.00116239564661387	0.529839410639272	0.00219386407140118	0.00152275463192381	0.00286497351087855
NOIR	E	8h	8	C6	0.001329252318835	0.000432451462641415	0.325334367684556	0.001329252318835	0.00107957635046753	0.00157892828720247
NOIR	E	8h	8	PC-12	0.00175444754676067	0.00118905427583839	0.677737147533306	0.00175444754676067	0.000913659205116491	0.00259523588840486
NOIR	E	8h	8	PK-15	0.00250431362090412	0.00026170736116271	0.104502630572375	0.00250431362090412	0.00235321680548792	0.00265541043632031
NOIR	E			C6	0			0		
NOIR	E			PC-12	0			0		
NOIR	E			PK-15	0			0		
US1	E	0.5h	0.5	C6				0		
US1	E	0.5h	0.5	PC-12	0	0		0	0	0
US1	E	1.5h	1.5	PC-12	0.025685219983153	0.00731081665557414	0.284631264998677	0.025685219983153	0.0214643180190613	0.0299061219472447
US1	E	12h	12	C6	0.040496198163213	0.0153650933667647	0.379420638570522	0.040496198163213	0.0316251573717877	0.0493672389546383
US1	E	12h	12	PC-12	0.0104696264290496	0.00451860592544108	0.431591896431328	0.0104696264290496	0.00786080808163437	0.0130784447764649
US1	E	12h	12	PK-15	0.00960010062268029	0.00479153583983984	0.499113085181609	0.00960010062268029	0.00683370611571702	0.0123664951296436
US1	E	1h	1	C6	0.0668220668220668	0.0034530669841941	0.0516755489378815	0.0668220668220668	0.0648284376692126	0.0688156959749211
US1	E	1h	1	NRK	0	0		0	0	0
US1	E	1h	1	PC-12	0.0250831763338277	0.00534380483901283	0.21304338684595	0.0250831763338277	0.0219979291715268	0.0281684234961286
US1	E	1h	1	PK-15	0.0111111111111111	0.0192450089729875	1.73205080756888	0.0111111111111111	0	0.0222222222222222
US1	E	2.5h	2.5	PC-12	0.0286145227321698	0.0129486984077118	0.452521907456253	0.0286145227321698	0.0211385882208221	0.0360904572435175
US1	E	2h	2	C6	0.0993816671386765	0.00483953947286176	0.0486965011978386	0.0993816671386765	0.095959595959596	0.102803738317757
US1	E	2h	2	NRK	0.00490196078431373	0.00849044513514156	1.73205080756888	0.00490196078431373	0	0.00980392156862745
US1	E	2h	2	PC-12	0.0476250544596087	0.013599092775471	0.285544928604849	0.0476250544596087	0.0397736145849558	0.0554764943342616
US1	E	2h	2	PK-15	0.0397832022274484	0.0179605535510016	0.451460730795817	0.0397832022274484	0.029413671799983	0.0501527326549139
US1	E	4h	4	C6	0.0923998432341686	0.0083083437956063	0.0899172931987612	0.0923998432341686	0.0876030187072553	0.0971966677610818
US1	E	4h	4	PC-12	0.0751476138425583	0.0159518562013929	0.212273622350985	0.0751476138425583	0.0659378053706099	0.0843574223145067
US1	E	4h	4	PK-15	0.0452990661725178	0.0116842082380965	0.257934858824641	0.0452990661725178	0.0385531854009852	0.0520449469440505
US1	E	6h	6	C6	0.0595231146003087	0.0151573066822737	0.254645725178418	0.0595231146003087	0.0507720395071083	0.0682741896935091
US1	E	6h	6	PC-12	0.051026529487718	0.00653448006087523	0.128060444762328	0.051026529487718	0.0472538456655575	0.0547992133098786
US1	E	6h	6	PK-15	0.0409249502333412	0.0102203476933664	0.249733906457875	0.0409249502333412	0.0350242297413645	0.0468256707253178
US1	E	8h	8	C6	0.0373511766144092	0.0123384319869784	0.330335831568384	0.0373511766144092	0.0302275795853493	0.0444747736434691
US1	E	8h	8	PC-12	0.0112906596447552	0.00325272093628225	0.288089539373657	0.0112906596447552	0.00899063861340254	0.0135906806761078
US1	E	8h	8	PK-15	0.0296113543538905	0.011436939276133	0.386234926624705	0.0296113543538905	0.0230082343841096	0.0362144743236713
US1	E			C6	0			0		
US1	E			PC-12	0			0		
US1	E			PK-15	0			0		
AZURE	E	0.5h	0.5	C6				0		
AZURE	E	0.5h	0.5	PC-12	0	0		0	0	0
AZURE	E	1.5h	1.5	PC-12	0	0		0	0	0
AZURE	E	12h	12	C6	1.93292741857543e-05	3.3479284963156e-05	1.73205080756888	1.93292741857543e-05	0	3.86585483715087e-05
AZURE	E	12h	12	PC-12	0	0		0	0	0
AZURE	E	12h	12	PK-15	0	0		0	0	0
AZURE	E	1h	1	C6	0	0		0	0	0
AZURE	E	1h	1	NRK	0	0		0	0	0
AZURE	E	1h	1	PC-12	0	0		0	0	0
AZURE	E	1h	1	PK-15	0	0		0	0	0
AZURE	E	2.5h	2.5	PC-12	0	0		0	0	0
AZURE	E	2h	2	C6	0	0		0	0	0
AZURE	E	2h	2	NRK	0.0040650406504065	0.0070408569413369	1.73205080756888	0.0040650406504065	8.67361737988404e-19	0.00813008130081301
AZURE	E	2h	2	PC-12	0	0		0	0	0
AZURE	E	2h	2	PK-15	0	0		0	0	0
AZURE	E	4h	4	C6	0.000631313131313131	0.00109346641891975	1.73205080756888	0.000631313131313131	1.0842021724855e-19	0.00126262626262626
AZURE	E	4h	4	PC-12	0	0		0	0	0
AZURE	E	4h	4	PK-15	0	0		0	0	0
AZURE	E	6h	6	C6	0.000139703827884884	0.000241974127908477	1.73205080756888	0.000139703827884884	0	0.000279407655769768
AZURE	E	6h	6	PC-12	3.95929841232134e-05	6.85770601246735e-05	1.73205080756888	3.95929841232134e-05	0	7.91859682464267e-05
AZURE	E	6h	6	PK-15	0	0		0	0	0
AZURE	E	8h	8	C6	9.64227171921705e-05	0.000167009045180684	1.73205080756888	9.64227171921705e-05	0	0.000192845434384341
AZURE	E	8h	8	PC-12	0	0		0	0	0
AZURE	E	8h	8	PK-15	0	0		0	0	0
AZURE	E			C6	0			0		
AZURE	E			PC-12	0			0		
AZURE	E			PK-15	0			0		
US3	L	0.5h	0.5	C6				0		
US3	L	0.5h	0.5	PC-12	0	0		0	0	0
US3	L	1.5h	1.5	PC-12	0.0147562582345191	0.01337659040474	0.906502867606932	0.0147562582345191	0.00703328016350311	0.0224792363055351
US3	L	12h	12	C6	0.000376064122921679	0.000139753090398323	0.371620375037553	0.000376064122921679	0.000295377638560125	0.000456750607283233
US3	L	12h	12	PC-12	0.000245082042069985	7.61370617309124e-05	0.310659488095708	0.000245082042069985	0.000201124288984336	0.000289039795155635
US3	L	12h	12	PK-15	0.000211986917955497	0.000169318354555227	0.798720771018388	0.000211986917955497	0.000114230920374293	0.000309742915536702
US3	L	1h	1	C6	0.00427350427350427	0.00740192652807213	1.73205080756888	0.00427350427350427	0	0.00854700854700855
US3	L	1h	1	NRK	0.00833333333333333	0.0144337567297406	1.73205080756888	0.00833333333333333	0	0.0166666666666667
US3	L	1h	1	PC-12	0.00622430664119043	0.00541988829668195	0.870761774623199	0.00622430664119043	0.00309513267412341	0.00935348060825746
US3	L	1h	1	PK-15	0.0111111111111111	0.0192450089729875	1.73205080756888	0.0111111111111111	0	0.0222222222222222
US3	L	2.5h	2.5	PC-12	0.000754147812971343	0.00130622232848332	1.73205080756888	0.000754147812971343	0	0.00150829562594269
US3	L	2h	2	C6	0.00593552345888794	0.00482285140571397	0.812540197864462	0.00593552345888794	0.00252525252525253	0.00934579439252336
US3	L	2h	2	NRK	0	0		0	0	0
US3	L	2h	2	PC-12	0.00128205128205128	0.00222057795842164	1.73205080756888	0.00128205128205128	0	0.00256410256410256
US3	L	2h	2	PK-15	0.00978911068117134	0.00784531465085728	0.801432827391275	0.00978911068117134	0.00525961615562158	0.0143186052067211
US3	L	4h	4	C6	0	0		0	0	0
US3	L	4h	4	PC-12	0	0		0	0	0
US3	L	4h	4	PK-15	0.000660867210081858	0.000479316591909707	0.725284269816226	0.000660867210081858	0.000384133646715735	0.000937600773447981
US3	L	6h	6	C6	0.00110711770798188	0.000237865566761653	0.214851198790098	0.00110711770798188	0.000969785958981097	0.00124444945698266
US3	L	6h	6	PC-12	0.000255228485775405	0.000127735035035332	0.500473270635377	0.000255228485775405	0.00018148062891281	0.000328976342638
US3	L	6h	6	PK-15	0.00046082619676504	0.00045348917612532	0.98407855132537	0.00046082619676504	0.000199004098854504	0.000722648294675575
US3	L	8h	8	C6	0.000569049916316765	0.000137455986797541	0.241553478624932	0.000569049916316765	0.000489689665337479	0.000648410167296051
US3	L	8h	8	PC-12	0.000959150567082245	0.00087190277560202	0.909036396917707	0.000959150567082245	0.000342622201918684	0.00157567893224581
US3	L	8h	8	PK-15	0.00131189803828656	0.000387255252060161	0.295187004445824	0.00131189803828656	0.00108831611426453	0.00153547996230859
US3	L			C6	0			0		
US3	L			PC-12	0			0		
US3	L			PK-15	0			0		
US4	L	0.5h	0.5	C6				0		
US4	L	0.5h	0.5	PC-12	0.0580808080808081	0.05044187968545	0.868477580671225	0.0580808080808081	0.0289581752659828	0.0872034408956333
US4	L	1.5h	1.5	PC-12	0.0578954189075358	0.00767322632483957	0.132535984187184	0.0578954189075358	0.0534652796233368	0.0623255581917348
US4	L	12h	12	C6	0.0811182979416603	0.0091220613178532	0.112453805729673	0.0811182979416603	0.0758516733842335	0.0863849224990871
US4	L	12h	12	PC-12	0.0465337778903136	0.00798549520610987	0.171606423723704	0.0465337778903136	0.0419233500834536	0.0511442056971736
US4	L	12h	12	PK-15	0.0514662198361173	0.0220483345047622	0.428404001206427	0.0514662198361173	0.0387366079746099	0.0641958316976246
US4	L	1h	1	C6	0.0837865837865838	0.00515891848926239	0.0615721307172862	0.0837865837865838	0.0808080808080808	0.0867650867650868
US4	L	1h	1	NRK	0.109210526315789	0.0505681022383569	0.463033225315076	0.109210526315789	0.0800150188760656	0.138406033755513
US4	L	1h	1	PC-12	0.0827843917995038	0.0361794811459904	0.437032638152537	0.0827843917995038	0.0618961586207253	0.103672624978282
US4	L	1h	1	PK-15	0.0523809523809524	0.0501697797754892	0.957786704804795	0.0523809523809524	0.0234154165223894	0.0813464882395153
US4	L	2.5h	2.5	PC-12	0.0617659029423735	0.0330047581530443	0.534352394780614	0.0617659029423735	0.0427105969381749	0.0808212089465721
US4	L	2h	2	C6	0.051460870386104	0.0263504580263749	0.512048432695968	0.051460870386104	0.0328282828282828	0.0700934579439252
US4	L	2h	2	NRK	0.044831941532085	0.0181001581369236	0.403733532797589	0.044831941532085	0.0343818103593574	0.0552820727048126
US4	L	2h	2	PC-12	0.0913641284397234	0.0134811537310861	0.14755412174681	0.0913641284397234	0.0835807807040942	0.0991474761753527
US4	L	2h	2	PK-15	0.0429366945870068	0.0187091299267357	0.435737545861235	0.0429366945870068	0.0321349733875023	0.0537384157865114
US4	L	4h	4	C6	0.0742693846649718	0.00381812820811036	0.0514091805840843	0.0742693846649718	0.0720649873162187	0.0764737820137248
US4	L	4h	4	PC-12	0.0687187836468474	0.0148389312104271	0.215937046946084	0.0687187836468474	0.060151522718021	0.0772860445756738
US4	L	4h	4	PK-15	0.053098815138889	0.0174631436792388	0.328880100875339	0.053098815138889	0.0430164644347834	0.0631811658429947
US4	L	6h	6	C6	0.0507208555660125	0.00677763289479132	0.133626154747534	0.0507208555660125	0.0468077873897363	0.0546339237422888
US4	L	6h	6	PC-12	0.06455787217126	0.0105083650344114	0.162774339998919	0.06455787217126	0.0584908647898997	0.0706248795526203
US4	L	6h	6	PK-15	0.0512382935953934	0.0115507950223023	0.225432859132935	0.0512382935953934	0.044569438979913	0.0579071482108738
US4	L	8h	8	C6	0.0635350051098023	0.00256534560270568	0.040376885124542	0.0635350051098023	0.0620539021355157	0.0650161080840888
US4	L	8h	8	PC-12	0.0598466045035718	0.0335975648000508	0.561394670236398	0.0598466045035718	0.0360895386021014	0.0836036704050422
US4	L	8h	8	PK-15	0.0851997158382003	0.0189368684408039	0.222264455397553	0.0851997158382003	0.0742665097462937	0.096132921930107
US4	L			C6	0			0		
US4	L			PC-12	0			0		
US4	L			PK-15	0			0		
US6	L	0.5h	0.5	C6				0		
US6	L	0.5h	0.5	PC-12	0	0		0	0	0
US6	L	1.5h	1.5	PC-12	0	0		0	0	0
US6	L	12h	12	C6	0.00182510879576408	0.000702434183436585	0.384872499144639	0.00182510879576408	0.00141955823086898	0.00223065936065919
US6	L	12h	12	PC-12	0.000344964566268899	8.96042956998006e-05	0.259749274161551	0.000344964566268899	0.000293231502026072	0.000396697630511725
US6	L	12h	12	PK-15	0.00106812072469438	0.000218442378873207	0.204510945086016	0.00106812072469438	0.000942002958449508	0.00119423849093925
US6	L	1h	1	C6	0.00168350168350168	0.00291591045045266	1.73205080756888	0.00168350168350168	0	0.00336700336700337
US6	L	1h	1	NRK	0	0		0	0	0
US6	L	1h	1	PC-12	0	0		0	0	0
US6	L	1h	1	PK-15	0	0		0	0	0
US6	L	2.5h	2.5	PC-12	0	0		0	0	0
US6	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
US6	L	2h	2	NRK	0	0		0	0	0
US6	L	2h	2	PC-12	0	0		0	0	0
US6	L	2h	2	PK-15	0	0		0	0	0
US6	L	4h	4	C6	0.00126262626262626	0.00218693283783949	1.73205080756888	0.00126262626262626	2.16840434497101e-19	0.00252525252525253
US6	L	4h	4	PC-12	0.000645386215850758	0.000353645439498073	0.547959393635161	0.000645386215850758	0.000441208926158862	0.000849563505542654
US6	L	4h	4	PK-15	0.000654298460460502	0.000593430435575717	0.906972079925198	0.000654298460460502	0.000311681238735546	0.000996915682185459
US6	L	6h	6	C6	0.00309605280374575	0.000655872333441214	0.211841455884638	0.00309605280374575	0.00271738473547944	0.00347472087201206
US6	L	6h	6	PC-12	0.000984680762644541	0.000593861591691258	0.603100633444218	0.000984680762644541	0.000641814612820214	0.00132754691246887
US6	L	6h	6	PK-15	0.000563430812123088	0.000216057267775801	0.38346725654152	0.000563430812123088	0.000438690090412354	0.000688171533833821
US6	L	8h	8	C6	0.00079830928112865	0.000572878819023272	0.717615130583645	0.00079830928112865	0.000467557540752529	0.00112906102150477
US6	L	8h	8	PC-12	0.000345924890675709	0.000166184362140327	0.480405910704236	0.000345924890675709	0.000228414801279123	0.000463434980072296
US6	L	8h	8	PK-15	0.00142400846767984	0.000588662220854224	0.413383932901284	0.00142400846767984	0.00108414417600789	0.00176387275935179
US6	L			C6	0			0		
US6	L			PC-12	0			0		
US6	L			PK-15	0			0		
US7	L	0.5h	0.5	C6				0		
US7	L	0.5h	0.5	PC-12	0	0		0	0	0
US7	L	1.5h	1.5	PC-12	0.00273224043715847	0.00473237925565267	1.73205080756888	0.00273224043715847	0	0.00546448087431694
US7	L	12h	12	C6	0.0103760736152057	0.0024423523326207	0.235383096072249	0.0103760736152057	0.00896598083851126	0.0117861663919002
US7	L	12h	12	PC-12	0.00603679411310707	0.00102333347850195	0.169516047645238	0.00603679411310707	0.00544597225382322	0.00662761597239093
US7	L	12h	12	PK-15	0.00778158949318668	0.000801849087267972	0.103044382895043	0.00778158949318668	0.00731864170680306	0.0082445372795703
US7	L	1h	1	C6	0.0195545195545196	0.0163739586833111	0.837349065910782	0.0195545195545196	0.0101010101010101	0.029008029008029
US7	L	1h	1	NRK	0	0		0	0	0
US7	L	1h	1	PC-12	0	0		0	0	0
US7	L	1h	1	PK-15	0.0206349206349206	0.018028280462858	0.873678207046196	0.0206349206349206	0.0102262880566635	0.0310435532131778
US7	L	2.5h	2.5	PC-12	0.00900847518494577	0.00262466929428543	0.291355555785019	0.00900847518494577	0.00749312166135634	0.0105238287085352
US7	L	2h	2	C6	0.0035990748607571	0.00151861411044973	0.421945685822792	0.0035990748607571	0.00252525252525253	0.00467289719626168
US7	L	2h	2	NRK	0.0126120491974151	0.0128255962912996	1.01693199023743	0.0126120491974151	0.00520718772611575	0.0200169106687144
US7	L	2h	2	PC-12	0.0112482960669836	0.00837011111381008	0.744122582119647	0.0112482960669836	0.00641581016227824	0.0160807819716889
US7	L	2h	2	PK-15	0.00505385188703654	0.00155565010646702	0.307814740368107	0.00505385188703654	0.00415569687930294	0.00595200689477015
US7	L	4h	4	C6	0.00637808999661733	0.00302748421921493	0.474669410563442	0.00637808999661733	0.00463017116768625	0.00812600882554842
US7	L	4h	4	PC-12	0.0134192345401379	0.00210735173031399	0.157039637693994	0.0134192345401379	0.0122025544513639	0.0146359146289119
US7	L	4h	4	PK-15	0.0151539255750075	0.00344420122864954	0.227281123402762	0.0151539255750075	0.0131654150685034	0.0171424360815115
US7	L	6h	6	C6	0.0144093376172491	0.000985223261220789	0.0683739452423821	0.0144093376172491	0.0138405187021714	0.0149781565323268
US7	L	6h	6	PC-12	0.017344729105709	0.0010963774147071	0.0632109851947026	0.017344729105709	0.0167117353101945	0.0179777229012236
US7	L	6h	6	PK-15	0.0121160284979288	0.0028059246471973	0.231587821675805	0.0121160284979288	0.0104960271475436	0.013736029848314
US7	L	8h	8	C6	0.00988470005256226	0.00232432086590088	0.235143287458518	0.00988470005256226	0.00854275277495132	0.0112266473301732
US7	L	8h	8	PC-12	0.00666366150217886	0.00155908806228867	0.233968676496981	0.00666366150217886	0.00556121976086755	0.00776610324349018
US7	L	8h	8	PK-15	0.0142702889007598	0.00259696228458176	0.181983861899495	0.0142702889007598	0.0127709320266812	0.0157696457748384
US7	L			C6	0			0		
US7	L			PC-12	0			0		
US7	L			PK-15	0			0		
US8	L	0.5h	0.5	C6				0		
US8	L	0.5h	0.5	PC-12	0	0		0	0	0
US8	L	1.5h	1.5	PC-12	0	0		0	0	0
US8	L	12h	12	C6	0.00647855172634597	0.00323189859025373	0.498861277453531	0.00647855172634597	0.00461261420526941	0.00834448924742253
US8	L	12h	12	PC-12	0.00108042800579517	0.000603173838014704	0.558273049920415	0.00108042800579517	0.000732185428049246	0.0014286705835411
US8	L	12h	12	PK-15	0.00240733055878974	0.00111558035418211	0.463409709193802	0.00240733055878974	0.00176324994100004	0.00305141117657944
US8	L	1h	1	C6	0.00841750841750842	0.00771477389723205	0.916515138991168	0.00841750841750842	0.00396338163120439	0.0128716352038124
US8	L	1h	1	NRK	0	0		0	0	0
US8	L	1h	1	PC-12	0.0223451494947066	0.0150072981514969	0.671613235572762	0.0223451494947066	0.0136806818671308	0.0310096171222823
US8	L	1h	1	PK-15	0.0206349206349206	0.018028280462858	0.873678207046196	0.0206349206349206	0.0102262880566635	0.0310435532131778
US8	L	2.5h	2.5	PC-12	0.00273827479709833	0.00300458339235917	1.09725415270339	0.00273827479709833	0.00100357776671708	0.00447297182747957
US8	L	2h	2	C6	0	0		0	0	0
US8	L	2h	2	NRK	0.0147058823529412	0.0254713354054247	1.73205080756888	0.0147058823529412	0	0.0294117647058824
US8	L	2h	2	PC-12	0.0210564423671205	0.010047455654709	0.477167770297135	0.0210564423671205	0.0152555411402034	0.0268573435940376
US8	L	2h	2	PK-15	0.00768330688045229	0.0063987514607414	0.832812168028973	0.00768330688045229	0.00398898600211573	0.0113776277587888
US8	L	4h	4	C6	0.00807691562091698	0.00459359605463205	0.568731465107287	0.00807691562091698	0.00542480170222676	0.0107290295396072
US8	L	4h	4	PC-12	0.00229190079076616	0.00146047387184973	0.637232587786449	0.00229190079076616	0.0014486958077093	0.00313510577382301
US8	L	4h	4	PK-15	0.00357666263568288	0.00073831187898075	0.206424802723891	0.00357666263568288	0.00315039807360744	0.00400292719775831
US8	L	6h	6	C6	0.0079125547994963	0.00187193892663363	0.236578320664875	0.0079125547994963	0.00683179035629783	0.00899331924269476
US8	L	6h	6	PC-12	0.00177365769115507	0.00035301128308995	0.199030108712836	0.00177365769115507	0.00156984653183611	0.00197746885047402
US8	L	6h	6	PK-15	0.00344174752146686	0.00152487053377157	0.44305124773408	0.00344174752146686	0.00256136310831452	0.00432213193461921
US8	L	8h	8	C6	0.00422996068595479	0.00181741206515477	0.42965223558444	0.00422996068595479	0.00318067734090921	0.00527924403100037
US8	L	8h	8	PC-12	0.00252076660825848	0.00259582039552929	1.02977419132137	0.00252076660825848	0.000685244403837369	0.00435628881267958
US8	L	8h	8	PK-15	0.00698407542913051	0.00231224245360928	0.331073522483011	0.00698407542913051	0.00564910162610751	0.00831904923215351
US8	L			C6	0			0		
US8	L			PC-12	0			0		
US8	L			PK-15	0			0		
US9	L	0.5h	0.5	C6				0		
US9	L	0.5h	0.5	PC-12	0	0		0	0	0
US9	L	1.5h	1.5	PC-12	0.00289855072463768	0.00502043712338805	1.73205080756888	0.00289855072463768	0	0.00579710144927536
US9	L	12h	12	C6	0.00824492279374933	0.000436829473390743	0.0529816329780449	0.00824492279374933	0.00799271917969722	0.00849712640780143
US9	L	12h	12	PC-12	0.00634549491373736	0.000444455344303	0.0700426602408583	0.00634549491373736	0.00608888850106125	0.00660210132641346
US9	L	12h	12	PK-15	0.010912972682986	0.00255576286897184	0.234194929577387	0.010912972682986	0.00943740230260021	0.0123885430633717
US9	L	1h	1	C6	0.00168350168350168	0.00291591045045266	1.73205080756888	0.00168350168350168	0	0.00336700336700337
US9	L	1h	1	NRK	0.0208333333333333	0.0360843918243516	1.73205080756888	0.0208333333333333	0	0.0416666666666667
US9	L	1h	1	PC-12	0.00641025641025641	0.0111028897921082	1.73205080756888	0.00641025641025641	8.67361737988404e-19	0.0128205128205128
US9	L	1h	1	PK-15	0	0		0	0	0
US9	L	2.5h	2.5	PC-12	0.0114684335272571	0.0111103918942508	0.968780249529697	0.0114684335272571	0.0050538457763091	0.017883021278205
US9	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
US9	L	2h	2	NRK	0.0166770898478216	0.0144563172379285	0.86683692237929	0.0166770898478216	0.00833073119901288	0.0250234484966302
US9	L	2h	2	PC-12	0.00312607896273053	0.000663966419835346	0.212395920816853	0.00312607896273053	0.00274273777150572	0.00350942015395534
