gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method
UL16	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL16	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL16	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL16	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL16	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL16	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL16	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL16	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL16	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL16	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL16	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL16	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL16	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL16	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL16	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	100.38145	100.38145			dcDNA	PC_12_4h	WO
UL16	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	162.377204	162.377204			dcDNA	PK_15_4h	WO
UL16	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL16	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL16	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	40.322905	40.322905			dcDNA	PK_15_6h	WO
UL16	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	32.2841	32.2841			dcDNA	C6_8h	WO
UL16	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	191.742299	191.742299			dcDNA	PC_12_8h	WO
UL16	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL14	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL14	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL14	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL14	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	389.059908	389.059908			dcDNA	PC_12_12h	WO
UL14	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	183.066362	183.066362			dcDNA	PK_15_12h	WO
UL14	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	6163.328197	6163.328197			dcDNA	C6_1h	WO
UL14	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL14	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL14	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL14	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL14	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL14	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL14	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	3335.557038	3335.557038			dcDNA	PC_12_2h	WO
UL14	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	724.112962	724.112962			dcDNA	PK_15_2h	WO
UL14	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL14	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL14	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	974.263214	974.263214			dcDNA	PK_15_4h	WO
UL14	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	1897.369557	1897.369557			dcDNA	C6_6h	WO
UL14	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	799.530942	799.530942			dcDNA	PC_12_6h	WO
UL14	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	814.522697	814.522697			dcDNA	PK_15_6h	WO
UL14	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	1259.079903	1259.079903			dcDNA	C6_8h	WO
UL14	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	447.398696	447.398696			dcDNA	PC_12_8h	WO
UL14	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	644.73967	644.73967			dcDNA	PK_15_8h	WO
UL13	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL13	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL13	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL13	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL13	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL13	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL13	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL13	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL13	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL13	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL13	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL13	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL13	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL13	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL13	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL13	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL13	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
UL13	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL13	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL13	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL13	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL13	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	31.95705	31.95705			dcDNA	PC_12_8h	WO
UL13	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL12	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL12	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL12	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL12	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL12	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL12	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL12	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL12	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL12	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL12	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL12	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL12	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL12	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL12	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL12	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL12	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL12	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	40.594301	40.594301			dcDNA	PK_15_4h	WO
UL12	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL12	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL12	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL12	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	64.5682	64.5682			dcDNA	C6_8h	WO
UL12	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	63.9141	63.9141			dcDNA	PC_12_8h	WO
UL12	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	13.157952	13.157952			dcDNA	PK_15_8h	WO
UL11	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL11	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	2212.389381	2212.389381			dcDNA	PC_12_1.5h	WO
UL11	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL11	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL11	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL11	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	1540.832049	1540.832049			dcDNA	C6_1h	WO
UL11	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL11	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
UL11	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL11	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL11	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL11	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL11	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	667.111408	667.111408			dcDNA	PC_12_2h	WO
UL11	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL11	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL11	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL11	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
UL11	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL11	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL11	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL11	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL11	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
UL11	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL10	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL10	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL10	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL10	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL10	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL10	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	1540.832049	1540.832049			dcDNA	C6_1h	WO
UL10	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL10	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL10	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL10	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL10	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL10	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL10	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	667.111408	667.111408			dcDNA	PC_12_2h	WO
UL10	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL10	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL10	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	100.38145	100.38145			dcDNA	PC_12_4h	WO
UL10	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	40.594301	40.594301			dcDNA	PK_15_4h	WO
UL10	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	172.488142	172.488142			dcDNA	C6_6h	WO
UL10	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
UL10	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL10	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	32.2841	32.2841			dcDNA	C6_8h	WO
UL10	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	63.914099	63.914099			dcDNA	PC_12_8h	WO
UL10	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL9	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL9	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL9	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	90.916084	90.916084			dcDNA	C6_12h	WO
UL9	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL9	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	11.441648	11.441648			dcDNA	PK_15_12h	WO
UL9	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL9	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL9	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL9	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL9	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL9	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL9	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL9	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL9	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL9	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL9	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL9	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
UL9	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	172.488142	172.488142			dcDNA	C6_6h	WO
UL9	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
UL9	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	16.129162	16.129162			dcDNA	PK_15_6h	WO
UL9	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	96.8523	96.8523			dcDNA	C6_8h	WO
UL9	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	63.9141	63.9141			dcDNA	PC_12_8h	WO
UL9	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	17.543937	17.543937			dcDNA	PK_15_8h	WO
UL8	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL8	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL8	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL8	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL8	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL8	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL8	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL8	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL8	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL8	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL8	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL8	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL8	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL8	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL8	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL8	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL8	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
UL8	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL8	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL8	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL8	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL8	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	31.95705	31.95705			dcDNA	PC_12_8h	WO
UL8	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL7	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL7	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL7	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	2335.844016	2335.844016			dcDNA	C6_12h	WO
UL7	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	1726.879944	1726.879944			dcDNA	PC_12_12h	WO
UL7	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	958.810068	958.810068			dcDNA	PK_15_12h	WO
UL7	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	4622.496148	4622.496148			dcDNA	C6_1h	WO
UL7	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL7	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL7	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL7	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	2220.57735	2220.57735			dcDNA	PC_12_2.5h	WO
UL7	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	2478.314746	2478.314746			dcDNA	C6_2h	WO
UL7	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
UL7	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	2668.445631	2668.445631			dcDNA	PC_12_2h	WO
UL7	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	724.112962	724.112962			dcDNA	PK_15_2h	WO
UL7	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	4203.888597	4203.888597			dcDNA	C6_4h	WO
UL7	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	3312.587834	3312.587834			dcDNA	PC_12_4h	WO
UL7	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	2476.252335	2476.252335			dcDNA	PK_15_4h	WO
UL7	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	2501.078051	2501.078051			dcDNA	C6_6h	WO
UL7	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	2345.290763	2345.290763			dcDNA	PC_12_6h	WO
UL7	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	991.943483	991.943483			dcDNA	PK_15_6h	WO
UL7	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	2195.318805	2195.318805			dcDNA	C6_8h	WO
UL7	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	1981.337084	1981.337084			dcDNA	PC_12_8h	WO
UL7	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	1504.392561	1504.392561			dcDNA	PK_15_8h	WO
UL6	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL6	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL6	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	867.199574	867.199574			dcDNA	C6_12h	WO
UL6	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	177.465923	177.465923			dcDNA	PC_12_12h	WO
UL6	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	189.93135	189.93135			dcDNA	PK_15_12h	WO
UL6	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL6	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL6	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
