gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	libtype	sample_name	norm.method	mean	sd	varcoeff	cluster
UL15	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	70167	PK-15_8h_3	0.000313537702908775	dcDNA	PK-15_8h_3	viral_read.count	0.000409028776452592	0.000157329633357649	0.384641967545978	cluster_1
UL16	L	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_5
UL16	L	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_5
UL16	L	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_5
UL16	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_5
UL16	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_5
UL16	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_5
UL16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0.0144927536231884	dcDNA	PC-12_1.5h_1	viral_read.count	0.0147758383150326	0.00834203647085659	0.564572804127775	cluster_5
UL16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0.0232558139534884	dcDNA	PC-12_1.5h_2	viral_read.count	0.0147758383150326	0.00834203647085659	0.564572804127775	cluster_5
UL16	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0.00657894736842105	dcDNA	PC-12_1.5h_3	viral_read.count	0.0147758383150326	0.00834203647085659	0.564572804127775	cluster_5
UL16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	0.0165819500231045	dcDNA	C6_12h_1	viral_read.count	0.0173552833377686	0.000669758016767739	0.0385910159882097	cluster_5
UL16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	0.0177484683804523	dcDNA	C6_12h_2	viral_read.count	0.0173552833377686	0.000669758016767739	0.0385910159882097	cluster_5
UL16	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0.0177354316097491	dcDNA	C6_12h_3	viral_read.count	0.0173552833377686	0.000669758016767739	0.0385910159882097	cluster_5
UL16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	0.0086494840221347	dcDNA	PC-12_12h_1	viral_read.count	0.00937919071693493	0.00218530231910843	0.232994763094292	cluster_5
UL16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	0.00765210899589399	dcDNA	PC-12_12h_2	viral_read.count	0.00937919071693493	0.00218530231910843	0.232994763094292	cluster_5
UL16	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0.0118359791327761	dcDNA	PC-12_12h_3	viral_read.count	0.00937919071693493	0.00218530231910843	0.232994763094292	cluster_5
UL16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	0.0113676990989019	dcDNA	PK-15_12h_1	viral_read.count	0.0153254589819009	0.00576663072510342	0.376277847985741	cluster_5
UL16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	0.0126668684435915	dcDNA	PK-15_12h_2	viral_read.count	0.0153254589819009	0.00576663072510342	0.376277847985741	cluster_5
UL16	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	135039	PK-15_12h_3	0.0219418094032094	dcDNA	PK-15_12h_3	viral_read.count	0.0153254589819009	0.00576663072510342	0.376277847985741	cluster_5
UL16	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	246	C6_1h_1	0.016260162601626	dcDNA	C6_1h_1	viral_read.count	0.0119560019129603	0.0104886237204502	0.877268487978453	cluster_5
UL16	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	240	C6_1h_2	0	dcDNA	C6_1h_2	viral_read.count	0.0119560019129603	0.0104886237204502	0.877268487978453	cluster_5
UL16	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	102	C6_1h_3	0.0196078431372549	dcDNA	C6_1h_3	viral_read.count	0.0119560019129603	0.0104886237204502	0.877268487978453	cluster_5
UL16	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0.0228395061728395	0.0252785126289423	1.10678893132126	cluster_5
UL16	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	54	NRK_1h_2	0.0185185185185185	dcDNA	NRK_1h_2	viral_read.count	0.0228395061728395	0.0252785126289423	1.10678893132126	cluster_5
UL16	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	20	NRK_1h_3	0.05	dcDNA	NRK_1h_3	viral_read.count	0.0228395061728395	0.0252785126289423	1.10678893132126	cluster_5
UL16	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	154	PC-12_1h_1	0.0194805194805195	dcDNA	PC-12_1h_1	viral_read.count	0.0128226204175571	0.0111074525361386	0.86623889458117	cluster_5
UL16	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	93	PC-12_1h_2	0	dcDNA	PC-12_1h_2	viral_read.count	0.0128226204175571	0.0111074525361386	0.86623889458117	cluster_5
UL16	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	158	PC-12_1h_3	0.0189873417721519	dcDNA	PC-12_1h_3	viral_read.count	0.0128226204175571	0.0111074525361386	0.86623889458117	cluster_5
UL16	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	129	PK-15_1h_1	0	dcDNA	PK-15_1h_1	viral_read.count	0	0		cluster_5
UL16	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	76	PK-15_1h_2	0	dcDNA	PK-15_1h_2	viral_read.count	0	0		cluster_5
UL16	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	52	PK-15_1h_3	0	dcDNA	PK-15_1h_3	viral_read.count	0	0		cluster_5
UL16	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	478	PC-12_2.5h_1	0.0104602510460251	dcDNA	PC-12_2.5h_1	viral_read.count	0.0100424780053201	0.00122999825942794	0.122479557214497	cluster_5
UL16	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0.00865800865800866	dcDNA	PC-12_2.5h_2	viral_read.count	0.0100424780053201	0.00122999825942794	0.122479557214497	cluster_5
UL16	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0.0110091743119266	dcDNA	PC-12_2.5h_3	viral_read.count	0.0100424780053201	0.00122999825942794	0.122479557214497	cluster_5
UL16	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0.0246913580246914	dcDNA	C6_2h_1	viral_read.count	0.0198243114909782	0.00688304321667817	0.347202132079621	cluster_5
UL16	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0.014957264957265	dcDNA	C6_2h_2	viral_read.count	0.0198243114909782	0.00688304321667817	0.347202132079621	cluster_5
UL16	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0.0303030303030303	dcDNA	NRK_2h_1	viral_read.count	0.0147958457817613	0.0151640335494332	1.02488453672083	cluster_5
UL16	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0.0140845070422535	dcDNA	NRK_2h_2	viral_read.count	0.0147958457817613	0.0151640335494332	1.02488453672083	cluster_5
UL16	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0	dcDNA	NRK_2h_3	viral_read.count	0.0147958457817613	0.0151640335494332	1.02488453672083	cluster_5
UL16	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0.00455580865603645	dcDNA	PC-12_2h_1	viral_read.count	0.00535024959655691	0.00190025034760259	0.355170410895498	cluster_5
UL16	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0.0075187969924812	dcDNA	PC-12_2h_2	viral_read.count	0.00535024959655691	0.00190025034760259	0.355170410895498	cluster_5
UL16	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0.00397614314115308	dcDNA	PC-12_2h_3	viral_read.count	0.00535024959655691	0.00190025034760259	0.355170410895498	cluster_5
UL16	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0.004149377593361	dcDNA	PK-15_2h_1	viral_read.count	0.0054345811400144	0.00377581978800888	0.694776596526972	cluster_5
UL16	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0.00246913580246914	dcDNA	PK-15_2h_2	viral_read.count	0.0054345811400144	0.00377581978800888	0.694776596526972	cluster_5
UL16	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0.00968523002421307	dcDNA	PK-15_2h_3	viral_read.count	0.0054345811400144	0.00377581978800888	0.694776596526972	cluster_5
UL16	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0.00735294117647059	dcDNA	C6_4h_1	viral_read.count	0.0126519472257768	0.00464586387142784	0.36720544185977	cluster_5
UL16	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0.0145772594752187	dcDNA	C6_4h_2	viral_read.count	0.0126519472257768	0.00464586387142784	0.36720544185977	cluster_5
UL16	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	312	C6_4h_3	0.016025641025641	dcDNA	C6_4h_3	viral_read.count	0.0126519472257768	0.00464586387142784	0.36720544185977	cluster_5
UL16	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2800	PC-12_4h_1	0.0178571428571429	dcDNA	PC-12_4h_1	viral_read.count	0.016858751115538	0.00217729494403312	0.129149242972477	cluster_5
UL16	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2646	PC-12_4h_2	0.0143613000755858	dcDNA	PC-12_4h_2	viral_read.count	0.016858751115538	0.00217729494403312	0.129149242972477	cluster_5
UL16	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2996	PC-12_4h_3	0.0183578104138852	dcDNA	PC-12_4h_3	viral_read.count	0.016858751115538	0.00217729494403312	0.129149242972477	cluster_5
UL16	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	7826	PK-15_4h_1	0.0305392282136468	dcDNA	PK-15_4h_1	viral_read.count	0.026642578042749	0.00381458722740915	0.143176355579723	cluster_5
UL16	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	8046	PK-15_4h_2	0.0264727815063386	dcDNA	PK-15_4h_2	viral_read.count	0.026642578042749	0.00381458722740915	0.143176355579723	cluster_5
UL16	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6633	PK-15_4h_3	0.0229157244082617	dcDNA	PK-15_4h_3	viral_read.count	0.026642578042749	0.00381458722740915	0.143176355579723	cluster_5
UL16	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2759	C6_6h_1	0.0148604566872055	dcDNA	C6_6h_1	viral_read.count	0.0183472058109166	0.00322525732258008	0.175790109721288	cluster_5
UL16	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	4220	C6_6h_2	0.018957345971564	dcDNA	C6_6h_2	viral_read.count	0.0183472058109166	0.00322525732258008	0.175790109721288	cluster_5
UL16	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3628	C6_6h_3	0.0212238147739802	dcDNA	C6_6h_3	viral_read.count	0.0183472058109166	0.00322525732258008	0.175790109721288	cluster_5
UL16	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	7517	PC-12_6h_1	0.0121058933085007	dcDNA	PC-12_6h_1	viral_read.count	0.0130978254056258	0.000860698267185099	0.0657130661411481	cluster_5
UL16	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	13589	PC-12_6h_2	0.0135403635293252	dcDNA	PC-12_6h_2	viral_read.count	0.0130978254056258	0.000860698267185099	0.0657130661411481	cluster_5
UL16	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0.0136472193790515	dcDNA	PC-12_6h_3	viral_read.count	0.0130978254056258	0.000860698267185099	0.0657130661411481	cluster_5
UL16	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0.0206749049429658	dcDNA	PK-15_6h_1	viral_read.count	0.0186695876450725	0.00631014906554016	0.337990810804309	cluster_5
UL16	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0.0237333948643571	dcDNA	PK-15_6h_2	viral_read.count	0.0186695876450725	0.00631014906554016	0.337990810804309	cluster_5
UL16	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0.0116004631278946	dcDNA	PK-15_6h_3	viral_read.count	0.0186695876450725	0.00631014906554016	0.337990810804309	cluster_5
UL16	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10124	C6_8h_1	0.0228170683524299	dcDNA	C6_8h_1	viral_read.count	0.0192602101476022	0.00309426930298399	0.160656050960545	cluster_5
UL16	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10414	C6_8h_2	0.017188400230459	dcDNA	C6_8h_2	viral_read.count	0.0192602101476022	0.00309426930298399	0.160656050960545	cluster_5
UL16	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8495	C6_8h_3	0.0177751618599176	dcDNA	C6_8h_3	viral_read.count	0.0192602101476022	0.00309426930298399	0.160656050960545	cluster_5
UL16	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	14035	PC-12_8h_1	0.0104738154613466	dcDNA	PC-12_8h_1	viral_read.count	0.00944501790664881	0.00145493945478988	0.154043059438318	cluster_5
UL16	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	15684	PC-12_8h_2	0.00841622035195103	dcDNA	PC-12_8h_2	viral_read.count	0.00944501790664881	0.00145493945478988	0.154043059438318	cluster_5
UL16	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	69419	PK-15_8h_1	0.012590213054063	dcDNA	PK-15_8h_1	viral_read.count	0.0121768166227286	0.00160933645063138	0.132163971955321	cluster_5
UL16	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	74319	PK-15_8h_2	0.0104011087339711	dcDNA	PK-15_8h_2	viral_read.count	0.0121768166227286	0.00160933645063138	0.132163971955321	cluster_5
UL16	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	70167	PK-15_8h_3	0.0135391280801516	dcDNA	PK-15_8h_3	viral_read.count	0.0121768166227286	0.00160933645063138	0.132163971955321	cluster_5
UL17	L	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_1
UL17	L	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_1
UL17	L	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_1
UL17	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_1
UL17	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_1
UL17	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_1
UL17	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0	dcDNA	PC-12_1.5h_1	viral_read.count	0	0		cluster_1
UL17	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0	dcDNA	PC-12_1.5h_2	viral_read.count	0	0		cluster_1
UL17	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0	dcDNA	PC-12_1.5h_3	viral_read.count	0	0		cluster_1
UL17	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	0.00129740873707034	dcDNA	C6_12h_1	viral_read.count	0.00116934382667679	0.000154789057589496	0.132372578584861	cluster_1
UL17	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	0.000997333658993304	dcDNA	C6_12h_2	viral_read.count	0.00116934382667679	0.000154789057589496	0.132372578584861	cluster_1
UL17	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0.00121328908396674	dcDNA	C6_12h_3	viral_read.count	0.00116934382667679	0.000154789057589496	0.132372578584861	cluster_1
UL17	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	0.000598235206141882	dcDNA	PC-12_12h_1	viral_read.count	0.000573117204935147	0.000142297880547876	0.248287574203916	cluster_1
UL17	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	0.00041993281075028	dcDNA	PC-12_12h_2	viral_read.count	0.000573117204935147	0.000142297880547876	0.248287574203916	cluster_1
UL17	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0.000701183597913278	dcDNA	PC-12_12h_3	viral_read.count	0.000573117204935147	0.000142297880547876	0.248287574203916	cluster_1
UL17	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	0.000437780453102769	dcDNA	PK-15_12h_1	viral_read.count	0.000442679797985604	0.000110347240709517	0.249271010811082	cluster_1
UL17	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	0.000334863832774154	dcDNA	PK-15_12h_2	viral_read.count	0.000442679797985604	0.000110347240709517	0.249271010811082	cluster_1
UL17	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	135039	PK-15_12h_3	0.000555395108079888	dcDNA	PK-15_12h_3	viral_read.count	0.000442679797985604	0.000110347240709517	0.249271010811082	cluster_1
UL17	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	246	C6_1h_1	0	dcDNA	C6_1h_1	viral_read.count	0	0		cluster_1
UL17	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	240	C6_1h_2	0	dcDNA	C6_1h_2	viral_read.count	0	0		cluster_1
UL17	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	102	C6_1h_3	0	dcDNA	C6_1h_3	viral_read.count	0	0		cluster_1
UL17	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0	0		cluster_1
UL17	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	54	NRK_1h_2	0	dcDNA	NRK_1h_2	viral_read.count	0	0		cluster_1
UL17	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	154	PC-12_1h_1	0	dcDNA	PC-12_1h_1	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	93	PC-12_1h_2	0	dcDNA	PC-12_1h_2	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	158	PC-12_1h_3	0	dcDNA	PC-12_1h_3	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	129	PK-15_1h_1	0	dcDNA	PK-15_1h_1	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	76	PK-15_1h_2	0	dcDNA	PK-15_1h_2	viral_read.count	0	0		cluster_1
UL17	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	52	PK-15_1h_3	0	dcDNA	PK-15_1h_3	viral_read.count	0	0		cluster_1
UL17	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	478	PC-12_2.5h_1	0	dcDNA	PC-12_2.5h_1	viral_read.count	0	0		cluster_1
UL17	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0	dcDNA	PC-12_2.5h_2	viral_read.count	0	0		cluster_1
UL17	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0	dcDNA	PC-12_2.5h_3	viral_read.count	0	0		cluster_1
UL17	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0	dcDNA	C6_2h_1	viral_read.count	0	0		cluster_1
UL17	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0	dcDNA	C6_2h_2	viral_read.count	0	0		cluster_1
UL17	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0	dcDNA	NRK_2h_1	viral_read.count	0	0		cluster_1
UL17	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0	dcDNA	NRK_2h_2	viral_read.count	0	0		cluster_1
UL17	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0	dcDNA	NRK_2h_3	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0	dcDNA	PC-12_2h_1	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0	dcDNA	PC-12_2h_2	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0	dcDNA	PC-12_2h_3	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0	dcDNA	PK-15_2h_1	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0	dcDNA	PK-15_2h_2	viral_read.count	0	0		cluster_1
UL17	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0	dcDNA	PK-15_2h_3	viral_read.count	0	0		cluster_1
UL17	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0	dcDNA	C6_4h_1	viral_read.count	0.00155428471755003	0.00160474434097121	1.03246485206437	cluster_1
UL17	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0.00145772594752187	dcDNA	C6_4h_2	viral_read.count	0.00155428471755003	0.00160474434097121	1.03246485206437	cluster_1
UL17	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	312	C6_4h_3	0.00320512820512821	dcDNA	C6_4h_3	viral_read.count	0.00155428471755003	0.00160474434097121	1.03246485206437	cluster_1
UL17	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2800	PC-12_4h_1	0	dcDNA	PC-12_4h_1	viral_read.count	0.000459754687614057	0.000505657582713094	1.09984214698768	cluster_1
UL17	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2646	PC-12_4h_2	0.000377928949357521	dcDNA	PC-12_4h_2	viral_read.count	0.000459754687614057	0.000505657582713094	1.09984214698768	cluster_1
UL17	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2996	PC-12_4h_3	0.00100133511348465	dcDNA	PC-12_4h_3	viral_read.count	0.000459754687614057	0.000505657582713094	1.09984214698768	cluster_1
UL17	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	7826	PK-15_4h_1	0.000383337592639918	dcDNA	PK-15_4h_1	viral_read.count	0.00026088988526683	0.00011677649237168	0.447608354966482	cluster_1
UL17	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	8046	PK-15_4h_2	0.000248570718369376	dcDNA	PK-15_4h_2	viral_read.count	0.00026088988526683	0.00011677649237168	0.447608354966482	cluster_1
UL17	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6633	PK-15_4h_3	0.000150761344791196	dcDNA	PK-15_4h_3	viral_read.count	0.00026088988526683	0.00011677649237168	0.447608354966482	cluster_1
UL17	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2759	C6_6h_1	0.000362450163102573	dcDNA	C6_6h_1	viral_read.count	0.000554428562234196	0.000242463236942466	0.437320970560039	cluster_1
UL17	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	4220	C6_6h_2	0.0004739336492891	dcDNA	C6_6h_2	viral_read.count	0.000554428562234196	0.000242463236942466	0.437320970560039	cluster_1
UL17	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3628	C6_6h_3	0.000826901874310915	dcDNA	C6_6h_3	viral_read.count	0.000554428562234196	0.000242463236942466	0.437320970560039	cluster_1
UL17	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	7517	PC-12_6h_1	0.000532127178395637	dcDNA	PC-12_6h_1	viral_read.count	0.000691380985418126	0.000293641341710635	0.42471712110082	cluster_1
UL17	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	13589	PC-12_6h_2	0.00103024505114431	dcDNA	PC-12_6h_2	viral_read.count	0.000691380985418126	0.000293641341710635	0.42471712110082	cluster_1
UL17	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0.000511770726714432	dcDNA	PC-12_6h_3	viral_read.count	0.000691380985418126	0.000293641341710635	0.42471712110082	cluster_1
UL17	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0.000448880439374736	dcDNA	PK-15_6h_1	viral_read.count	0.000536228501211121	0.000135419270659211	0.252540233041239	cluster_1
UL17	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0.000692224016877081	dcDNA	PK-15_6h_2	viral_read.count	0.000536228501211121	0.000135419270659211	0.252540233041239	cluster_1
UL17	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0.000467581047381546	dcDNA	PK-15_6h_3	viral_read.count	0.000536228501211121	0.000135419270659211	0.252540233041239	cluster_1
